id_venta,producto,cantidad,precio_unitario,total,fecha
631,Teclado,3,1526,4578,2024-10-14
632,Impresora,2,2178,4356,2024-03-16
633,Disco Duro,2,2936,5872,2025-07-08
634,Mouse,3,4191,12573,2025-07-18
635,Memoria USB,2,3249,6498,2024-05-13
636,Auriculares,1,3623,3623,2023-09-27
637,Mouse,2,1686,3372,2024-08-29
638,Impresora,2,4444,8888,2024-12-22
639,Celular,4,4156,16624,2024-05-07
640,Auriculares,4,2989,11956,2025-02-03
641,Laptop,4,2709,10836,2023-09-14
642,Tablet,2,2346,4692,2023-12-04
643,Laptop,3,2830,8490,2024-04-19
644,Mouse,1,2536,2536,2025-08-07
645,Laptop,2,3491,6982,2024-05-01
646,Impresora,3,32,96,2024-01-11
647,Memoria USB,2,2990,5980,2025-06-07
648,Disco Duro,1,3641,3641,2024-11-15
649,Tablet,2,3703,7406,2024-06-24
650,Laptop,1,3493,3493,2025-01-03
651,Laptop,2,3142,6284,2025-05-05
652,Mouse,1,3484,3484,2023-08-30
653,Disco Duro,2,672,1344,2023-10-30
654,Teclado,1,640,640,2025-07-24
655,Laptop,4,3810,15240,2025-07-13
656,Impresora,2,1665,3330,2025-03-19
657,Celular,2,2263,4526,2023-10-29
658,Tablet,3,4532,13596,2025-08-09
659,Laptop,3,4779,14337,2024-10-03
660,Impresora,1,3511,3511,2025-01-21
661,Impresora,2,3731,7462,2023-12-19
662,Tablet,1,3708,3708,2023-09-22
663,Teclado,4,1399,5596,2025-01-21
664,Impresora,3,4263,12789,2024-12-17
665,Celular,1,2065,2065,2024-03-16
666,Impresora,1,3068,3068,2025-06-21
667,Impresora,3,1408,4224,2025-03-23
668,Impresora,2,421,842,2024-09-12
669,Memoria USB,1,2673,2673,2024-10-07
670,Memoria USB,3,4344,13032,2024-08-26
671,Teclado,2,3943,7886,2024-08-09
672,Laptop,4,287,1148,2024-07-23
673,Impresora,3,4241,12723,2024-06-06
674,Disco Duro,1,1745,1745,2024-01-09
675,Laptop,4,1132,4528,2024-06-17
676,Teclado,2,2695,5390,2023-09-04
677,Monitor,2,4804,9608,2025-06-16
678,Laptop,3,1300,3900,2024-10-23
679,Laptop,3,1252,3756,2024-09-25
680,Auriculares,3,4396,13188,2023-12-09
681,Mouse,2,4558,9116,2024-12-19
682,Auriculares,4,1883,7532,2024-08-12
683,Celular,2,4952,9904,2024-01-18
684,Memoria USB,1,4504,4504,2025-08-07
685,Memoria USB,2,636,1272,2024-06-24
686,Mouse,1,166,166,2025-02-05
687,Tablet,4,4636,18544,2023-10-21
688,Tablet,3,4745,14235,2024-10-30
689,Teclado,3,3697,11091,2023-09-12
690,Mouse,2,308,616,2024-09-07
691,Laptop,3,1429,4287,2024-04-23
692,Tablet,4,33,132,2023-11-03
693,Impresora,3,276,828,2024-11-13
694,Disco Duro,2,1741,3482,2023-11-06
695,Laptop,4,1443,5772,2025-07-20
696,Celular,1,4973,4973,2025-04-03
697,Impresora,2,3010,6020,2024-09-15
698,Impresora,1,1215,1215,2025-03-21
699,Mouse,4,4579,18316,2024-07-29
700,Teclado,2,4385,8770,2024-06-07
701,Celular,2,1264,2528,2025-03-12
702,Tablet,4,3243,12972,2024-07-18
703,Mouse,3,3490,10470,2024-05-07
704,Tablet,2,4187,8374,2024-10-21
705,Mouse,2,3989,7978,2025-07-24
706,Mouse,1,1326,1326,2023-08-28
707,Mouse,3,2141,6423,2023-08-28
708,Teclado,1,2422,2422,2024-02-29
709,Mouse,1,516,516,2024-01-17
710,Monitor,3,3419,10257,2024-09-30
711,Disco Duro,3,3626,10878,2024-05-06
712,Tablet,4,929,3716,2025-08-21
713,Laptop,3,392,1176,2024-12-13
714,Auriculares,2,4477,8954,2023-11-20
715,Celular,3,1364,4092,2023-09-01
716,Memoria USB,4,343,1372,2023-11-17
717,Teclado,4,2451,9804,2024-01-20
718,Laptop,4,4690,18760,2025-05-08
719,Impresora,3,4851,14553,2023-09-21
720,Monitor,3,2804,8412,2023-12-28
721,Memoria USB,1,2413,2413,2023-11-08
722,Auriculares,1,3940,3940,2024-10-16
723,Laptop,2,1235,2470,2023-10-16
724,Memoria USB,1,1715,1715,2024-12-14
725,Laptop,2,1927,3854,2024-06-22
726,Monitor,4,4834,19336,2025-02-18
727,Auriculares,1,800,800,2023-12-05
728,Impresora,3,1039,3117,2024-02-10
729,Mouse,1,3285,3285,2025-01-02
730,Tablet,2,1423,2846,2023-09-13
731,Impresora,1,1446,1446,2024-06-04
732,Mouse,4,683,2732,2024-09-16
733,Teclado,3,2667,8001,2025-04-30
734,Disco Duro,2,30,60,2024-01-18
735,Celular,3,1058,3174,2024-05-20
736,Celular,3,2845,8535,2024-06-16
737,Tablet,2,3023,6046,2024-02-10
738,Auriculares,3,4700,14100,2023-10-08
739,Monitor,3,1095,3285,2025-05-09
740,Auriculares,1,3108,3108,2024-03-16
741,Monitor,3,1809,5427,2024-11-17
742,Auriculares,3,3056,9168,2024-09-20
743,Disco Duro,3,4858,14574,2024-06-18
744,Teclado,3,3673,11019,2025-07-30
745,Teclado,2,3195,6390,2025-06-28
746,Mouse,4,4319,17276,2024-02-14
747,Memoria USB,1,1096,1096,2023-12-10
748,Teclado,3,993,2979,2025-07-06
749,Teclado,3,1885,5655,2024-03-11
750,Impresora,2,3145,6290,2024-02-06
751,Impresora,4,1319,5276,2025-04-27
752,Mouse,3,3426,10278,2023-11-16
753,Memoria USB,2,1178,2356,2025-06-06
754,Tablet,1,3149,3149,2025-08-16
755,Impresora,1,124,124,2023-10-12
756,Tablet,3,3587,10761,2023-12-12
757,Laptop,3,4368,13104,2024-11-27
758,Impresora,4,4410,17640,2024-11-06
759,Disco Duro,4,1201,4804,2024-05-19
760,Memoria USB,3,4664,13992,2025-03-21
761,Mouse,2,3158,6316,2024-07-31
762,Laptop,4,4414,17656,2024-02-21
763,Memoria USB,3,3554,10662,2025-01-06
764,Disco Duro,4,4216,16864,2023-09-01
765,Memoria USB,3,3147,9441,2024-12-28
766,Disco Duro,1,1794,1794,2024-04-12
767,Disco Duro,3,3834,11502,2024-06-15
768,Tablet,1,4989,4989,2024-04-22
769,Auriculares,4,111,444,2025-01-12
770,Laptop,3,466,1398,2024-08-07
771,Memoria USB,4,128,512,2024-05-15
772,Monitor,1,4432,4432,2025-05-13
773,Laptop,3,3259,9777,2025-06-08
774,Auriculares,4,4073,16292,2024-03-10
775,Laptop,1,4557,4557,2024-04-17
776,Teclado,4,1265,5060,2024-07-21
777,Monitor,2,2740,5480,2024-10-10
778,Auriculares,1,297,297,2024-12-18
779,Tablet,1,3076,3076,2024-11-01
780,Memoria USB,1,4684,4684,2024-04-24
781,Celular,3,2942,8826,2023-08-30
782,Auriculares,3,2533,7599,2024-01-21
783,Mouse,3,858,2574,2024-09-17
784,Memoria USB,2,2821,5642,2024-03-20
785,Auriculares,2,49,98,2024-08-23
786,Teclado,1,1277,1277,2025-06-22
787,Celular,2,384,768,2025-03-14
788,Teclado,4,1820,7280,2023-11-16
789,Celular,1,924,924,2023-10-16
790,Mouse,1,4813,4813,2025-08-04
791,Memoria USB,4,2198,8792,2025-05-17
792,Tablet,1,2870,2870,2024-11-10
793,Teclado,2,2856,5712,2025-05-03
794,Teclado,3,4466,13398,2024-06-21
795,Disco Duro,4,199,796,2024-01-01
796,Celular,2,3893,7786,2024-10-16
797,Impresora,4,3980,15920,2024-09-10
798,Memoria USB,4,1206,4824,2024-03-07
799,Celular,1,3979,3979,2023-10-08
800,Disco Duro,1,793,793,2024-03-12
801,Laptop,2,4625,9250,2024-05-09
802,Celular,4,4480,17920,2025-07-12
803,Tablet,1,372,372,2023-09-15
804,Memoria USB,1,4527,4527,2025-07-09
805,Disco Duro,4,4850,19400,2024-07-27
806,Laptop,2,3048,6096,2024-10-07
807,Monitor,2,137,274,2024-05-09
808,Disco Duro,4,501,2004,2024-06-03
809,Monitor,2,4307,8614,2025-01-16
810,Memoria USB,1,2657,2657,2023-11-16
811,Teclado,4,126,504,2024-10-25
812,Disco Duro,1,4497,4497,2025-03-25
813,Mouse,3,4898,14694,2023-09-22
814,Monitor,3,263,789,2025-08-01
815,Tablet,2,2652,5304,2025-04-16
816,Mouse,3,4583,13749,2024-11-04
817,Auriculares,1,885,885,2024-08-05
818,Auriculares,3,3001,9003,2024-10-07
819,Laptop,1,1581,1581,2025-01-31
820,Teclado,2,623,1246,2024-06-27
821,Memoria USB,2,3082,6164,2024-09-21
822,Disco Duro,1,4038,4038,2024-07-25
823,Impresora,3,2035,6105,2025-06-26
824,Tablet,2,1678,3356,2024-11-01
825,Monitor,4,3400,13600,2025-07-26
826,Memoria USB,2,3787,7574,2025-06-15
827,Mouse,3,3790,11370,2024-08-21
828,Auriculares,4,1633,6532,2023-12-13
829,Tablet,3,4975,14925,2024-02-14
830,Impresora,1,1899,1899,2024-01-18
831,Disco Duro,4,4128,16512,2024-02-16
832,Laptop,3,2366,7098,2024-09-07
833,Impresora,4,1119,4476,2024-04-01
834,Tablet,3,1094,3282,2024-05-07
835,Impresora,4,806,3224,2024-02-27
836,Tablet,3,168,504,2024-06-23
837,Tablet,1,1774,1774,2024-09-03
838,Celular,4,2189,8756,2025-04-15
839,Monitor,4,3776,15104,2024-07-30
840,Auriculares,4,1199,4796,2024-01-25
841,Celular,4,3329,13316,2025-08-03
842,Disco Duro,1,2443,2443,2023-10-16
843,Celular,4,4197,16788,2024-11-06
844,Teclado,2,4607,9214,2025-07-07
845,Teclado,1,944,944,2024-03-09
846,Auriculares,2,1623,3246,2024-09-28
847,Impresora,4,3072,12288,2025-04-27
848,Monitor,3,4238,12714,2025-06-15
849,Auriculares,2,4823,9646,2025-05-06
850,Tablet,4,2397,9588,2025-04-16
851,Mouse,2,3500,7000,2024-02-15
852,Monitor,4,3202,12808,2024-11-13
853,Monitor,4,2837,11348,2025-02-13
854,Tablet,4,3180,12720,2024-06-18
855,Tablet,3,4825,14475,2025-07-29
856,Laptop,2,4909,9818,2024-06-24
857,Auriculares,1,731,731,2024-05-15
858,Tablet,1,2606,2606,2024-03-23
859,Teclado,1,2668,2668,2025-04-07
860,Disco Duro,1,1737,1737,2025-05-23
861,Mouse,4,4372,17488,2024-12-17
862,Auriculares,2,890,1780,2024-05-10
863,Memoria USB,2,3594,7188,2023-10-28
864,Teclado,3,4924,14772,2025-03-18
865,Impresora,2,290,580,2024-01-02
866,Tablet,2,1563,3126,2025-06-01
867,Memoria USB,2,569,1138,2025-02-12
868,Tablet,3,4683,14049,2025-01-15
869,Monitor,1,4034,4034,2024-03-20
870,Teclado,2,4474,8948,2025-08-08
871,Monitor,3,1732,5196,2024-05-01
872,Laptop,3,3260,9780,2023-09-29
873,Monitor,4,1382,5528,2023-10-04
874,Laptop,3,4913,14739,2025-05-12
875,Laptop,1,1304,1304,2024-09-30
876,Memoria USB,2,906,1812,2025-07-24
877,Tablet,3,2278,6834,2023-10-07
878,Impresora,1,4402,4402,2024-11-18
879,Monitor,3,1805,5415,2025-06-30
880,Teclado,3,4858,14574,2024-06-22
881,Laptop,3,3563,10689,2025-08-06
882,Tablet,3,315,945,2024-04-11
883,Mouse,3,2073,6219,2024-04-23
884,Auriculares,1,2617,2617,2025-08-12
885,Memoria USB,2,700,1400,2024-06-12
886,Impresora,2,4910,9820,2024-09-08
887,Celular,2,4318,8636,2024-01-27
888,Memoria USB,2,344,688,2024-09-30
889,Mouse,1,2311,2311,2023-08-23
890,Auriculares,4,4442,17768,2024-03-26
891,Mouse,4,1006,4024,2025-01-10
892,Monitor,1,3138,3138,2025-03-25
893,Laptop,1,780,780,2023-09-21
894,Impresora,3,3713,11139,2025-05-10
895,Disco Duro,3,1056,3168,2025-01-23
896,Laptop,3,926,2778,2024-05-23
897,Disco Duro,2,384,768,2024-12-26
898,Auriculares,3,3433,10299,2023-09-27
899,Tablet,4,1089,4356,2024-06-28
900,Celular,2,4389,8778,2023-10-05
901,Teclado,3,2275,6825,2024-01-24
902,Laptop,2,3706,7412,2023-11-07
903,Impresora,4,4239,16956,2025-04-03
904,Mouse,3,3101,9303,2025-04-26
905,Impresora,4,3278,13112,2024-11-02
906,Auriculares,4,2127,8508,2024-10-27
907,Disco Duro,4,2953,11812,2025-02-14
908,Mouse,3,2849,8547,2023-09-30
909,Teclado,1,461,461,2024-04-17
910,Teclado,3,1579,4737,2023-09-04
911,Laptop,4,1761,7044,2023-12-22
912,Auriculares,3,645,1935,2024-01-13
913,Tablet,4,3883,15532,2025-07-06
914,Auriculares,1,1710,1710,2024-11-19
915,Disco Duro,2,2801,5602,2024-08-24
916,Impresora,1,110,110,2024-04-25
917,Teclado,1,3026,3026,2023-10-06
918,Impresora,2,4322,8644,2024-08-31
919,Impresora,3,1108,3324,2024-06-08
920,Impresora,2,4631,9262,2024-03-16
921,Teclado,3,1200,3600,2025-01-22
922,Memoria USB,3,1921,5763,2024-04-20
923,Monitor,4,4510,18040,2025-05-05
924,Disco Duro,4,206,824,2023-12-14
925,Memoria USB,2,1617,3234,2024-06-19
926,Disco Duro,1,3428,3428,2024-05-24
927,Mouse,2,3767,7534,2023-11-26
928,Auriculares,3,2690,8070,2024-06-11
929,Auriculares,4,4845,19380,2025-07-23
930,Celular,2,259,518,2024-08-16
931,Auriculares,2,2600,5200,2024-06-05
932,Teclado,4,4256,17024,2024-01-23
933,Tablet,4,158,632,2025-03-14
934,Laptop,4,2526,10104,2024-10-18
935,Celular,3,4185,12555,2023-10-11
936,Laptop,4,4500,18000,2024-03-16
937,Disco Duro,1,4745,4745,2025-03-08
938,Laptop,2,2265,4530,2025-06-14
939,Laptop,4,4320,17280,2025-03-09
940,Celular,4,1769,7076,2024-03-22
941,Mouse,3,587,1761,2023-10-27
942,Impresora,3,4920,14760,2024-04-10
943,Auriculares,2,901,1802,2025-06-15
944,Auriculares,1,659,659,2025-08-08
945,Teclado,2,3981,7962,2024-07-07
946,Celular,4,4440,17760,2024-01-06
947,Teclado,1,4557,4557,2025-05-30
948,Tablet,1,4919,4919,2025-03-10
949,Tablet,1,2355,2355,2023-10-26
950,Teclado,1,4341,4341,2025-01-17
951,Celular,2,3005,6010,2024-01-01
952,Teclado,3,579,1737,2024-07-21
953,Auriculares,3,733,2199,2023-09-23
954,Memoria USB,4,4613,18452,2025-01-01
955,Monitor,3,4008,12024,2024-04-21
956,Laptop,3,276,828,2024-03-01
957,Monitor,3,596,1788,2024-01-11
958,Celular,3,57,171,2025-06-12
959,Monitor,4,2092,8368,2025-04-14
960,Tablet,2,4525,9050,2025-03-05
961,Disco Duro,1,480,480,2025-05-31
962,Laptop,3,1460,4380,2024-02-29
963,Impresora,2,4498,8996,2024-01-18
964,Celular,3,1852,5556,2025-04-12
965,Laptop,3,4684,14052,2024-10-11
966,Monitor,1,3419,3419,2025-01-23
967,Tablet,1,452,452,2023-09-07
968,Mouse,1,4171,4171,2023-12-06
969,Memoria USB,3,1771,5313,2024-05-31
970,Impresora,3,2067,6201,2023-12-04
971,Memoria USB,3,2860,8580,2024-08-17
972,Laptop,1,276,276,2025-06-10
973,Tablet,4,691,2764,2023-09-26
974,Tablet,2,509,1018,2023-12-13
975,Monitor,4,3734,14936,2024-06-25
976,Auriculares,3,2116,6348,2023-10-14
977,Monitor,3,1702,5106,2023-11-11
978,Auriculares,4,4431,17724,2025-04-29
979,Auriculares,3,2480,7440,2024-08-25
980,Impresora,2,4549,9098,2024-04-20
981,Monitor,3,3932,11796,2023-09-22
982,Mouse,2,1995,3990,2025-07-26
983,Teclado,4,3236,12944,2024-08-17
984,Teclado,4,1409,5636,2024-04-11
985,Monitor,3,4535,13605,2025-04-23
986,Monitor,2,3876,7752,2023-09-25
987,Memoria USB,3,1604,4812,2024-04-21
988,Impresora,1,4959,4959,2023-10-20
989,Monitor,1,2983,2983,2025-02-01
990,Memoria USB,1,4549,4549,2023-11-08
991,Auriculares,1,996,996,2025-08-09
992,Tablet,3,3384,10152,2024-06-19
993,Tablet,1,65,65,2025-06-30
994,Auriculares,2,1213,2426,2023-12-12
995,Celular,4,3362,13448,2024-10-08
996,Memoria USB,4,4532,18128,2024-07-04
997,Memoria USB,1,4963,4963,2024-01-14
998,Auriculares,1,266,266,2025-06-20
999,Mouse,1,3239,3239,2025-07-12
1000,Disco Duro,3,4345,13035,2025-05-31
1001,Laptop,4,811,3244,2023-09-09
1002,Auriculares,1,656,656,2024-08-07
1003,Monitor,2,3795,7590,2024-01-24
1004,Monitor,1,2441,2441,2025-01-09
1005,Impresora,4,4853,19412,2024-08-16
1006,Auriculares,1,1108,1108,2024-07-19
1007,Impresora,4,4203,16812,2025-01-31
1008,Auriculares,1,3179,3179,2023-09-03
1009,Memoria USB,2,732,1464,2023-11-05
1010,Laptop,1,4716,4716,2024-03-21
1011,Memoria USB,2,3664,7328,2025-07-13
1012,Disco Duro,2,3910,7820,2025-05-24
1013,Tablet,1,2606,2606,2024-05-31
1014,Teclado,2,4329,8658,2024-03-04
1015,Auriculares,3,2128,6384,2023-09-21
1016,Disco Duro,1,4813,4813,2023-08-31
1017,Tablet,1,3634,3634,2024-06-26
1018,Celular,2,1262,2524,2024-11-09
1019,Laptop,2,2079,4158,2024-06-27
1020,Impresora,1,3506,3506,2025-06-29
1021,Impresora,3,4352,13056,2025-07-27
1022,Memoria USB,2,3830,7660,2024-10-21
1023,Monitor,2,3920,7840,2025-07-26
1024,Tablet,4,2625,10500,2025-04-04
1025,Celular,3,4762,14286,2025-07-13
1026,Disco Duro,3,3054,9162,2023-11-21
1027,Laptop,1,4588,4588,2024-11-20
1028,Tablet,3,4227,12681,2024-11-08
1029,Celular,1,4071,4071,2025-08-18
1030,Teclado,4,3383,13532,2023-11-09
1031,Auriculares,3,4041,12123,2024-12-09
1032,Impresora,2,1865,3730,2023-12-03
1033,Disco Duro,4,402,1608,2025-05-06
1034,Impresora,1,4132,4132,2024-11-20
1035,Disco Duro,4,4608,18432,2024-07-01
1036,Memoria USB,1,3830,3830,2024-04-25
1037,Monitor,4,1916,7664,2024-04-12
1038,Disco Duro,1,1529,1529,2025-04-07
1039,Impresora,3,4232,12696,2025-05-27
1040,Memoria USB,2,1598,3196,2024-04-13
1041,Disco Duro,1,899,899,2024-09-12
1042,Teclado,4,2182,8728,2025-04-24
1043,Monitor,1,1592,1592,2023-09-29
1044,Disco Duro,1,1668,1668,2024-01-30
1045,Memoria USB,1,4759,4759,2024-11-26
1046,Tablet,4,1379,5516,2024-11-13
1047,Mouse,2,4451,8902,2023-12-17
1048,Celular,3,2989,8967,2024-04-19
1049,Mouse,2,3980,7960,2023-09-17
1050,Mouse,1,3831,3831,2025-05-31
1051,Laptop,4,4262,17048,2025-03-06
1052,Teclado,2,4237,8474,2024-06-15
1053,Tablet,1,100,100,2024-01-23
1054,Auriculares,3,2752,8256,2025-06-04
1055,Disco Duro,3,2729,8187,2024-12-02
1056,Celular,3,2442,7326,2023-10-10
1057,Monitor,1,3661,3661,2025-06-06
1058,Tablet,4,4619,18476,2023-10-07
1059,Impresora,2,687,1374,2025-06-27
1060,Auriculares,3,2516,7548,2024-06-02
1061,Laptop,1,3519,3519,2025-05-11
1062,Laptop,1,3518,3518,2023-11-12
1063,Tablet,2,1464,2928,2023-10-05
1064,Memoria USB,3,1365,4095,2025-07-28
1065,Mouse,1,1209,1209,2024-05-21
1066,Impresora,2,478,956,2024-09-19
1067,Laptop,4,1232,4928,2025-04-08
1068,Celular,4,4579,18316,2023-10-19
1069,Laptop,4,931,3724,2025-03-09
1070,Monitor,3,1045,3135,2023-08-23
1071,Disco Duro,2,2431,4862,2024-03-25
1072,Laptop,2,91,182,2024-07-04
1073,Monitor,1,2705,2705,2024-04-06
1074,Tablet,1,1213,1213,2024-12-07
1075,Tablet,1,1868,1868,2024-12-18
1076,Auriculares,2,2404,4808,2025-06-23
1077,Laptop,1,2042,2042,2024-06-04
1078,Celular,2,3761,7522,2025-01-14
1079,Laptop,2,4768,9536,2025-03-22
1080,Celular,4,1318,5272,2024-11-22
1081,Teclado,1,4122,4122,2023-11-25
1082,Auriculares,4,924,3696,2024-12-27
1083,Teclado,3,3046,9138,2024-01-19
1084,Laptop,3,2048,6144,2023-09-14
1085,Auriculares,3,4731,14193,2024-03-24
1086,Teclado,2,2640,5280,2024-09-24
1087,Mouse,2,2666,5332,2024-10-05
1088,Laptop,2,4885,9770,2023-12-31
1089,Teclado,1,2309,2309,2024-01-17
1090,Mouse,4,3892,15568,2024-09-06
1091,Mouse,2,1505,3010,2023-12-09
1092,Tablet,4,3171,12684,2025-02-24
1093,Laptop,4,1460,5840,2023-12-21
1094,Mouse,4,785,3140,2024-06-12
1095,Tablet,1,4499,4499,2023-12-20
1096,Teclado,1,2458,2458,2024-11-20
1097,Monitor,3,4112,12336,2025-02-02
1098,Laptop,3,4803,14409,2024-02-07
1099,Auriculares,4,1169,4676,2025-08-01
1100,Celular,3,3585,10755,2024-01-12
1101,Celular,4,4162,16648,2023-09-28
1102,Teclado,1,1992,1992,2025-07-20
1103,Memoria USB,1,2686,2686,2024-05-09
1104,Memoria USB,1,483,483,2024-04-09
1105,Teclado,2,4238,8476,2024-05-02
1106,Mouse,4,2201,8804,2024-07-16
1107,Laptop,1,1662,1662,2024-06-14
1108,Celular,4,3908,15632,2023-09-01
1109,Celular,3,860,2580,2024-11-10
1110,Mouse,3,2674,8022,2024-04-08
1111,Celular,1,4138,4138,2025-02-08
1112,Auriculares,4,585,2340,2023-11-08
1113,Laptop,1,984,984,2024-10-20
1114,Disco Duro,3,2302,6906,2024-03-02
1115,Celular,1,1015,1015,2024-09-26
1116,Teclado,4,1207,4828,2023-12-09
1117,Auriculares,3,4941,14823,2024-05-11
1118,Celular,2,4331,8662,2024-07-16
1119,Auriculares,3,3274,9822,2024-08-19
1120,Tablet,2,676,1352,2024-09-03
1121,Disco Duro,1,3002,3002,2024-07-28
1122,Impresora,1,1133,1133,2024-05-07
1123,Teclado,4,4426,17704,2024-07-22
1124,Teclado,2,576,1152,2023-11-15
1125,Laptop,1,3039,3039,2025-01-25
1126,Auriculares,2,2324,4648,2025-03-15
1127,Mouse,1,2600,2600,2024-06-25
1128,Teclado,3,71,213,2024-05-10
1129,Auriculares,1,1381,1381,2025-05-14
1130,Auriculares,4,1214,4856,2025-07-02
1131,Monitor,3,4039,12117,2025-07-23
1132,Monitor,4,3158,12632,2024-11-16
1133,Impresora,3,1668,5004,2024-04-29
1134,Tablet,2,691,1382,2024-07-11
1135,Impresora,4,797,3188,2024-04-07
1136,Celular,1,4947,4947,2025-07-24
1137,Mouse,2,2299,4598,2025-05-19
1138,Celular,1,3042,3042,2025-04-09
1139,Memoria USB,3,1880,5640,2024-06-14
1140,Celular,3,3159,9477,2025-08-18
1141,Laptop,1,1094,1094,2024-04-15
1142,Celular,1,1736,1736,2025-05-08
1143,Impresora,2,1303,2606,2024-03-26
1144,Teclado,1,4706,4706,2024-04-24
1145,Teclado,4,2006,8024,2024-11-12
1146,Monitor,4,2653,10612,2024-07-06
1147,Mouse,1,1021,1021,2024-10-27
1148,Mouse,4,1066,4264,2024-09-29
1149,Laptop,1,2196,2196,2023-09-28
1150,Impresora,2,2358,4716,2025-03-20
1151,Monitor,4,1875,7500,2024-07-29
1152,Memoria USB,4,520,2080,2024-09-14
1153,Mouse,1,2253,2253,2023-09-25
1154,Teclado,4,4594,18376,2023-09-30
1155,Celular,3,2559,7677,2025-03-23
1156,Celular,2,4628,9256,2024-03-18
1157,Monitor,2,3734,7468,2024-01-21
1158,Impresora,4,2352,9408,2024-08-21
1159,Impresora,4,620,2480,2024-03-08
1160,Tablet,3,4304,12912,2025-04-14
1161,Disco Duro,3,1008,3024,2023-11-09
1162,Mouse,4,1901,7604,2024-12-11
1163,Impresora,4,4503,18012,2024-10-29
1164,Teclado,3,1774,5322,2023-09-23
1165,Monitor,1,2484,2484,2023-11-17
1166,Memoria USB,3,2243,6729,2025-02-23
1167,Tablet,1,4502,4502,2024-09-18
1168,Auriculares,2,1514,3028,2025-04-26
1169,Laptop,2,872,1744,2024-04-22
1170,Memoria USB,3,471,1413,2024-04-10
1171,Auriculares,1,2344,2344,2025-03-24
1172,Celular,3,1778,5334,2024-03-01
1173,Laptop,3,4328,12984,2025-02-12
1174,Mouse,1,3373,3373,2024-05-18
1175,Teclado,3,4156,12468,2023-11-07
1176,Laptop,2,4715,9430,2024-02-05
1177,Disco Duro,4,3358,13432,2024-06-01
1178,Auriculares,4,2608,10432,2025-07-26
1179,Mouse,3,1802,5406,2023-11-19
1180,Disco Duro,1,3540,3540,2025-02-16
1181,Celular,1,1799,1799,2025-06-01
1182,Disco Duro,2,3152,6304,2024-01-25
1183,Tablet,1,3593,3593,2024-04-28
1184,Tablet,1,3238,3238,2023-11-25
1185,Monitor,2,3777,7554,2023-09-08
1186,Memoria USB,3,4036,12108,2023-12-17
1187,Memoria USB,4,2857,11428,2024-07-20
1188,Mouse,2,2401,4802,2025-01-25
1189,Celular,3,4259,12777,2023-11-10
1190,Impresora,2,3956,7912,2025-05-29
1191,Tablet,3,4448,13344,2024-10-27
1192,Mouse,2,1439,2878,2024-03-12
1193,Impresora,3,4170,12510,2023-12-16
1194,Memoria USB,2,1350,2700,2024-03-29
1195,Monitor,3,2937,8811,2024-05-01
1196,Disco Duro,2,1466,2932,2024-02-07
1197,Tablet,4,1460,5840,2024-07-03
1198,Mouse,4,3764,15056,2025-08-08
1199,Laptop,1,2864,2864,2024-08-28
1200,Impresora,3,4195,12585,2025-03-27
1201,Disco Duro,2,884,1768,2024-01-25
1202,Tablet,3,491,1473,2025-04-27
1203,Memoria USB,4,1522,6088,2023-09-04
1204,Celular,3,4704,14112,2025-01-11
1205,Impresora,2,1430,2860,2024-11-29
1206,Memoria USB,3,3790,11370,2024-03-29
1207,Tablet,2,1925,3850,2023-09-06
1208,Impresora,4,4679,18716,2023-12-17
1209,Disco Duro,4,4021,16084,2024-07-18
1210,Tablet,4,3524,14096,2023-10-17
1211,Auriculares,1,3503,3503,2024-08-07
1212,Mouse,4,4582,18328,2024-01-01
1213,Disco Duro,3,618,1854,2024-04-04
1214,Impresora,1,1011,1011,2024-06-25
1215,Celular,4,1952,7808,2024-12-09
1216,Memoria USB,3,2804,8412,2024-03-31
1217,Laptop,3,3061,9183,2024-02-11
1218,Memoria USB,3,86,258,2024-07-27
1219,Impresora,2,3418,6836,2025-01-09
1220,Memoria USB,1,2770,2770,2024-01-26
1221,Mouse,3,489,1467,2024-01-20
1222,Tablet,2,1744,3488,2025-07-19
1223,Laptop,4,4005,16020,2024-02-16
1224,Teclado,3,1651,4953,2025-02-05
1225,Impresora,2,794,1588,2023-12-12
1226,Monitor,3,3032,9096,2025-07-05
1227,Teclado,1,2523,2523,2024-01-07
1228,Memoria USB,1,1506,1506,2024-04-11
1229,Impresora,4,4039,16156,2024-07-19
1230,Auriculares,3,4247,12741,2025-02-14
1231,Monitor,2,949,1898,2024-06-24
1232,Laptop,4,3032,12128,2024-01-30
1233,Celular,3,1525,4575,2024-09-27
1234,Auriculares,4,4749,18996,2025-04-03
1235,Teclado,2,2964,5928,2024-05-26
1236,Tablet,4,2839,11356,2024-07-07
1237,Mouse,4,1204,4816,2025-02-05
1238,Celular,4,308,1232,2024-12-31
1239,Auriculares,3,1831,5493,2024-08-19
1240,Tablet,2,547,1094,2024-08-28
1241,Tablet,1,936,936,2025-06-07
1242,Impresora,3,1728,5184,2023-09-27
1243,Auriculares,1,3594,3594,2024-06-20
1244,Laptop,1,3339,3339,2024-11-02
1245,Memoria USB,3,1426,4278,2025-08-17
1246,Monitor,3,1261,3783,2023-09-23
1247,Monitor,2,3153,6306,2024-02-24
1248,Teclado,2,818,1636,2024-02-12
1249,Teclado,4,1543,6172,2025-03-10
1250,Monitor,1,4127,4127,2025-06-25
